"name","class","player_id","season","number","position","player_url"
"Arroyo, Isaiah","So","1870341",2017,"27","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870341"
"Ault, Tyler","Fr","1870342",2017,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870342"
"Cartenuto, Albert","So","1762507",2017,"10","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1762507"
"Case, Brendan","Fr","1870343",2017,"98","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870343"
"Colvin, Josh","Fr",NA,2017,"4","OF",NA
"Craddock, Steven","So","1870345",2017,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870345"
"Cramer, Jimmy","So","1870346",2017,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870346"
"Dalton, Trent","Sr","1544651",2017,"8","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1544651"
"Delaney, Josh","So","1870347",2017,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870347"
"Deviney, Sean","Sr","1762512",2017,"20","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1762512"
"Flores, Matthew","Sr","1762511",2017,"25","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1762511"
"Gallano, Donato","Sr","1762509",2017,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1762509"
"Hernandez, Abel","Sr","1762508",2017,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1762508"
"Lett, Andrew","Fr","1870348",2017,"99","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870348"
"Mullinax, Zach","Jr","1870349",2017,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870349"
"Rupp, Michael","So","1870350",2017,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870350"
"Turner, Ethan","So","1870351",2017,"11","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870351"
"VanMeter, Josh","Sr","1762506",2017,"13","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1762506"
"Wagner, Jordan","So","1870352",2017,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=19117&stats_player_seq=1870352"
"Watts, Duntel","Jr",NA,2017,"2","INF",NA
