"name","class","player_id","season","number","position","player_url"
"Basnight, John","Sr","1422774",2013,"99","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422774"
"Berry, Matt","Sr","1422772",2013,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422772"
"Bidelman, Jake","Sr","1422765",2013,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422765"
"Bidelman, Nate","So","1422778",2013,"44","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422778"
"Brosnan, Ryan","Jr","1422771",2013,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422771"
"Coleman, Tim","Sr","1422738",2013,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422738"
"Corr, Brandon","So","1448748",2013,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1448748"
"Font, Carlos","So",NA,2013,"30","OF",NA
"Friesen, Zach","So","1422731",2013,"4","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422731"
"Fultz, Kyle","So","1422767",2013,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422767"
"Hernandez, Luis","Jr","1422776",2013,"34","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422776"
"Hyndman, Chris","Sr","1422768",2013,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422768"
"Inbody, Jacob","Sr","1422737",2013,"10","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422737"
"Kaplan, David","Sr","1422764",2013,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422764"
"Maples, Chris","Fr","1422773",2013,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422773"
"Martinez, Daniel","So","1422777",2013,"32","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422777"
"McIntosh, Ryan","Sr","1422734",2013,"7","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422734"
"Morrow, Riley","So","1422729",2013,"2","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422729"
"Nelson, Cody","Jr",NA,2013,"9","OF",NA
"O'Donnell, Ryan","Fr","1422733",2013,"6","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422733"
"Reynolds, Duncan","So","1422769",2013,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422769"
"Samulowitz, Austin","Jr","1422732",2013,"23","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422732"
"San Miguel, Chance","Jr","1422766",2013,"17","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422766"
"Santamaria, Damian","Jr","1422730",2013,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422730"
"Saquilon, Nate","Sr","1422763",2013,"14","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422763"
"Schellhardt, Thomas","So","1422736",2013,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422736"
"Stanley, Scott","Jr","1422770",2013,"5","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1422770"
"Wellman, Matt","Jr","1448749",2013,"29","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30152&stats_player_seq=1448749"
