"name","class","player_id","season","number","position","player_url"
"Blocker, Cole","Fr","1770057",2017,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1770057"
"Bobadilla, Carlos","Jr","1657362",2017,"35","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657362"
"Bowler, Justin","Sr","1448966",2017,"10","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1448966"
"Bowman, John","Jr","1657373",2017,"48","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657373"
"Broeker,","So","1661528",2017,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1661528"
"Cartwright, Romero","Jr","1448967",2017,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1448967"
"Chambers, Chase","Jr","1657374",2017,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657374"
"Chandler, Brandon","Fr","1889257",2017,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1889257"
"D'Angelo, Drew","N/A","1880278",2017,"0","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1880278"
"Durham, Peyton","Fr","1770055",2017,"18","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1770055"
"Harris, Sam","Jr","1657372",2017,"9","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657372"
"Heath, Jerome","Jr","1657366",2017,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657366"
"Hill, Tanner","Fr","1884503",2017,"11","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1884503"
"Kapke, Will","Fr","1770050",2017,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1770050"
"Kenneth, Broeker","Jr","1657368",2017,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657368"
"Koontz, Isaac","Fr","1770056",2017,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1770056"
"Lyons, Austin","Jr","1657370",2017,"23","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657370"
"Meeks, Addison","N/A","1880285",2017,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1880285"
"Morrow, Caleb","Jr","1657363",2017,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657363"
"Moxey, Kevon","Fr","1884487",2017,"6","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1884487"
"Muovich, Tanner","Jr","1657364",2017,"3","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657364"
"Nelson, T.","Fr","1892323",2017,"23","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1892323"
"Nelson, Paul","Jr",NA,2017,"32","P",NA
"New, Boston","Sr","1543063",2017,"11","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1543063"
"Nolan, Levi","Jr","1657367",2017,"14","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657367"
"O'Hara, Billy","N/A","1880280",2017,"21","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1880280"
"Quarles, Zachary","Jr","1657369",2017,"22","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657369"
"Rutherford, Chaz","Fr","1770049",2017,"8","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1770049"
"Rutherford, Chaz","N/A","1880281",2017,"8","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1880281"
"Sauers, T.J.","Fr","1775278",2017,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1775278"
"Smith, Shannon","Sr","1543067",2017,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1543067"
"Thigpen, Carson","Fr","1770054",2017,"47","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1770054"
"Thomas, Justin","Fr","1775279",2017,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1775279"
"Tucker, Brandon","Jr","1657365",2017,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1657365"
"Williams, Bo","Fr","1770053",2017,"22","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1770053"
"Williams, Sean","Fr","1770048",2017,"16","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1770048"
"Wilson, Jordan","Fr","1889256",2017,"15","PR","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1889256"
"Wortkoetter, Brandon","Fr","1884488",2017,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1884488"
"Wriston, Logan","N/A","1880279",2017,"55","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=985&stats_player_seq=1880279"
