"name","class","player_id","season","number","position","player_url"
"Andrews, Bryan","Jr","1552106",2015,"14","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1552106"
"Ball, Kenny","Jr","1551702",2015,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1551702"
"Cline, Will","So","1546176",2015,"6","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1546176"
"Coffman, Ben","Jr","1552103",2015,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1552103"
"Dickt, Ryan","Jr","1659431",2015,"33","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1659431"
"Duy, Griffin","So","1546186",2015,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1546186"
"Finch, Jared","Jr","1546189",2015,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1546189"
"Fischer, Harry","So","1557541",2015,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1557541"
"Fletcher, Brandon","Sr","1559319",2015,"27","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1559319"
"Hatmaker, Nathan","So","1554831",2015,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1554831"
"Javins, Alex","So","1546187",2015,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1546187"
"Jewell, Cody","Jr","1551681",2015,"9","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1551681"
"Johnson, Austin","So","1546175",2015,"8","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1546175"
"Klaiber, Steven","Jr","1551683",2015,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1551683"
"Kuchenbuch, Vinny","Fr","1659432",2015,"55","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1659432"
"Lam, Josh","Fr",NA,2015,"16","P",NA
"Lighton, Ty","Jr","1551669",2015,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1551669"
"Marshall, Tye","Jr","1546180",2015,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1546180"
"Moring, Devon","So","1659434",2015,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1659434"
"Olinger, Jordan","So","1546182",2015,"44","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1546182"
"Patrylak, Chase","So","1551704",2015,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1551704"
"Payne, R.W.","Sr","1558680",2015,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1558680"
"Smithers, Dallas","Fr","1659436",2015,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1659436"
"Steven, Bill","Sr","1546179",2015,"37","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1546179"
"Sturgill, Nick","Fr","1659437",2015,"45","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1659437"
"Tanner, Chaz","Sr","1546183",2015,"15","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1546183"
"Thornton, Wesley","Fr","1659438",2015,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1659438"
"Varona, Richie","Fr",NA,2015,"40","P",NA
"Wente, Garrett","Fr","1659440",2015,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1659440"
"Wright, Matthew","Fr","1659441",2015,"11","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1659441"
"Yates, Brett","Fr","1659442",2015,"23","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1659442"
"Young, Talon","Fr","1551680",2015,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30181&stats_player_seq=1551680"
