"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Amon, Ben","Sr","2357990",2023,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2357990",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Bowman, Zack","So","2690897",2023,"2","ph","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2690897",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Brown, Brian","Sr","2358345",2023,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2358345",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Crawford, Matthew","Sr","2357992",2023,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2357992",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"DiCostanzo, UNKNOWN","N/A","2835324",2023,"29","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2835324",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Doran, Michael","Fr","2838178",2023,"28","ph","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2838178",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Earley, Ethan","Fr","2693005",2023,"27","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2693005",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Felipe, Jack","Sr","2358349",2023,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2358349",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Fernandez, Andrew","So","2690898",2023,"20","ss","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2690898",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Ferreri, Joe","Fr","2693063",2023,"33","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2693063",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Gelo, Zach","Jr","2526532",2023,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2526532",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Goodall, Ryan","Jr","2519225",2023,"5","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2519225",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Gray, Jordan","Jr","2525111",2023,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2525111",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Haynes, Jack","Jr","2519226",2023,"14","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2519226",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
"Hochheiser, Zach","So","2687687",2023,"13","3b","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=712&stats_player_seq=2687687",712,"TCNJ","/team/712/16340",891,"NJAC",3,2023,16340
