"name","class","player_id","season","number","position","player_url"
"Allen, Zach","Jr","1433171",2013,"2","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433171"
"Burkhead, Bryan","Sr","1433178",2013,"10","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433178"
"Cameron, Kyle","Jr","1433173",2013,"5","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433173"
"Carlile, Brett","So","1433230",2013,"43","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433230"
"Derr, AJ","Fr","1433184",2013,"17","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433184"
"Desimone, Kyle","Jr","1433189",2013,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433189"
"Dexheimer, Josh","Sr","1433223",2013,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433223"
"DiCiccio, Lucas","So","1433180",2013,"12","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433180"
"Dunleavy, Mickey","Jr","1433227",2013,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433227"
"Etchison, Chad","So","1433222",2013,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433222"
"Garkow, Tyler","Sr","1433186",2013,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433186"
"Handa, Tanner","Fr","1433224",2013,"31","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433224"
"Hanzawa, Tyler","Jr","1433177",2013,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433177"
"Harwick, Clinton","Jr","1433174",2013,"6","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433174"
"Heisner, Marcus","So","1433176",2013,"8","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433176"
"Hernandez, Daniel","So","1433179",2013,"11","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433179"
"Hunt, Trey","So","1433183",2013,"15","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433183"
"James, Jake","Fr","1433229",2013,"41","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433229"
"Keller, Joseph","Fr","1433221",2013,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433221"
"Lawrence, Justin","Sr","1433190",2013,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433190"
"Levsen, Garret","Jr","1433188",2013,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433188"
"Littlefield, Andy","So","1433225",2013,"32","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433225"
"Marcoux, Mike","Jr","1433181",2013,"13","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433181"
"Nigolian, Mike","Sr","1433187",2013,"20","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433187"
"Nordgren, Tyler","Jr","1433175",2013,"7","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433175"
"Randel, Michael","Fr","1433182",2013,"14","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433182"
"Roberts, Eddie","Jr","1433172",2013,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433172"
"Sadler, Sam","So","1433231",2013,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433231"
"Santos, Sebastian","Jr","1433220",2013,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433220"
"Shewmaker, Vince","Fr",NA,2013,"33","INF",NA
"Spohn, Jack","Fr","1433228",2013,"35","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433228"
"Stewart, Kellen","So","1433185",2013,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30149&stats_player_seq=1433185"
