"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Axberg, Jordan","Fr","2696531",2022,"29","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2696531",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Bernards, Jacob","So",NA,2022,"30","P",NA,60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Birno, Blake","Jr",NA,2022,"39","INF",NA,60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Bonde, Josh","Sr",NA,2022,"32","P",NA,60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Brandt, Caleb","Sr","2120129",2022,"24","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2120129",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Brodersen, Taylor","Jr","2330222",2022,"13","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2330222",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Cardenas, Andrew","Fr","2691218",2022,"40","2b","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2691218",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Carlsen, Matthew","So","2506556",2022,"21","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2506556",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Carlson, Luke","So","2506554",2022,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2506554",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Carlson, Brett","Sr","2120144",2022,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2120144",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Christiansen, Caden","Jr","2330205",2022,"28","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2330205",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Delay, Bryce","Sr","2126125",2022,"2","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2126125",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Erickson, Sam","So",NA,2022,"44","1B",NA,60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
"Friesen, Tommy","Sr","2120148",2022,"16","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=60&stats_player_seq=2120148",60,"Bethel (MN)","/team/60/15860",882,"MIAC",3,2022,15860
