"name","class","player_id","season","number","position","player_url"
"Adkins, Dallas","N/A","1779158",2016,"2","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1779158"
"Akins, Ryan","So","1557924",2016,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1557924"
"Belleville, Devin","Fr","1670959",2016,"16","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670959"
"Blevens, Ryan","Fr","1670954",2016,"23","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670954"
"Brown, Chad","So","1557932",2016,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1557932"
"Crowe, Blake","So",NA,2016,"13","SS",NA
"Cullings, Kenneth","Fr",NA,2016,"10","3B",NA
"Effoe, Aaron","Fr",NA,2016,"27","CF",NA
"Gillum, Daniel","N/A","1783549",2016,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1783549"
"Glass, Cord","So","1557931",2016,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1557931"
"Gupton, Caleb","N/A","1783104",2016,"7","","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1783104"
"Hackney, Evan","So","1557929",2016,"22","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1557929"
"Hampton, Blade","N/A","1783103",2016,"11","","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1783103"
"Helm, Alex","So",NA,2016,"25","LF",NA
"Hislope, Will","Fr","1670956",2016,"20","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670956"
"Hunt, Logan","So","1557927",2016,"35","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1557927"
"Hunt, Austin","So",NA,2016,"34","1B",NA
"Ives, Johnathan","So",NA,2016,"11","CF",NA
"Jackson, Lawton","Fr",NA,2016,"6","P",NA
"Metz, Nate","N/A",NA,2016,"19","P",NA
"Norris, Griffen","N/A","1779161",2016,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1779161"
"Oconner, Chase","Fr","1670960",2016,"13","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670960"
"Overstreet, Ron","Fr","1670955",2016,"9","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670955"
"Plagueman, Tyler","Fr","1670953",2016,"21","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670953"
"Pope, Tyler","So","1557933",2016,"2","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1557933"
"Puleo, Alex","So",NA,2016,"9","2B",NA
"Roberson, Zach","N/A","1779162",2016,"39","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1779162"
"Sanders, Nolan","Fr","1670975",2016,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670975"
"Sheets, Lance","So",NA,2016,"40","P",NA
"Shelton, Lance","Fr","1670962",2016,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670962"
"Shipley, Ty","So",NA,2016,"14","3B",NA
"Smither, Michael","Fr","1670963",2016,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670963"
"Stafford, Tyler","Fr",NA,2016,"30","P",NA
"Summey, Nate","N/A","1779157",2016,"6","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1779157"
"Taylor, Jake","Fr",NA,2016,"5","DH",NA
"Wilburn, Matt","N/A","1779160",2016,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1779160"
"Wilson, Josh","N/A","1779159",2016,"1","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1779159"
"Works, Chris","Fr","1670961",2016,"8","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30171&stats_player_seq=1670961"
