"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Agee, Aaron","Sr","2671663",2023,"3","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671663",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Badorek, Christian","Sr","2132435",2023,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2132435",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Bailey, Jacob","Sr","2330280",2023,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2330280",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Brady, Keagan","Sr","2671664",2023,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671664",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Buehrle, Caleb","Sr","2136447",2023,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2136447",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Bushur, Sam","Fr","2819546",2023,"18","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2819546",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Butler, Sam","Sr","2330301",2023,"16","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2330301",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Cabrales, Daniel","Fr",NA,2023,"41","P",NA,424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Collins, John","Jr","2330309",2023,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2330309",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Czako, Nolan","Fr","2819547",2023,"23","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2819547",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Detmers, Drew","Jr","2464525",2023,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2464525",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Fulscher, Eliot","Fr","2819544",2023,"13","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2819544",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Gade, Tyler","So","2671686",2023,"21","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671686",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Gibson, Kyle","So","2671688",2023,"19","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671688",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Golladay, Kelby","Sr","2671669",2023,"36","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671669",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Golladay, Korley","Fr",NA,2023,"38","C",NA,424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Harrold, Wes","Fr",NA,2023,"35","C",NA,424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Janssen, Ryan","Jr","2819543",2023,"11","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2819543",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Johnson, Landon","Jr","2464528",2023,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2464528",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Kopley, Alex","So",NA,2023,"43","C",NA,424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Koslofski, Kobly","Fr",NA,2023,"32","OF",NA,424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Lack, Danny","So","2671695",2023,"7","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671695",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Mallinder, Alec","So","2671712",2023,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671712",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"McGill, Liam","So","2671714",2023,"6","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671714",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"McNaught, Jayden","Fr","2819551",2023,"42","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2819551",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Miller, Sean","Sr","2330218",2023,"40","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2330218",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Niebrugge, Andy","So","2671703",2023,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671703",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Procajlo, Tyler","So","2671705",2023,"33","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671705",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Raycraft, JD","Jr","2464541",2023,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2464541",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Ryan, Lucas","Jr","2464532",2023,"20","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2464532",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Shaw, Tommy","Jr","2464533",2023,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2464533",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Shook, Sean","Jr","2819542",2023,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2819542",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Silvester, Cayden","Fr","2819545",2023,"17","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2819545",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Simpson, Max","So","2671718",2023,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671718",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Smith, Hunter","Sr","2330316",2023,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2330316",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Sutton, Drew","Jr","2464534",2023,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2464534",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Thompson, Max","So","2671709",2023,"26","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2671709",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
"Vorwald, Troy","Sr","2819541",2023,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=424&stats_player_seq=2819541",424,"Millikin","/team/424/16340",836,"CCIW",3,2023,16340
