"name","class","player_id","season","number","position","player_url"
"Bergkamp, Cody","Fr",NA,2014,"28","P",NA
"Carlile, Brett","Jr","1433230",2014,"43","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433230"
"Chandler, Cole","Jr","1536233",2014,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1536233"
"Derr, AJ","So","1433184",2014,"1","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433184"
"Desimone, Kyle","Sr","1433189",2014,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433189"
"DiCiccio, Lucas","Jr","1433180",2014,"13","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433180"
"Dunleavy, Mickey","Sr","1433227",2014,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433227"
"Garcia, Ryan","Fr","1536239",2014,"26","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1536239"
"Gooding, Garrett","Jr","1536234",2014,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1536234"
"Handa, Tanner","So","1433224",2014,"31","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433224"
"Hanzawa, Tyler","Sr","1433177",2014,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433177"
"Harwick, Clinton","Sr","1433174",2014,"6","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433174"
"Heisner, Marcus","Jr","1433176",2014,"8","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433176"
"Huggins, Noah","Fr","1536235",2014,"52","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1536235"
"Hunt, Trey","Jr","1433183",2014,"15","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433183"
"Jervis, Matt","Fr","1536248",2014,"22","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1536248"
"Keller, Joseph","So","1433221",2014,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433221"
"Levsen, Garret","Sr","1433188",2014,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433188"
"Lillicrop, Kevin","Fr","1536237",2014,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1536237"
"Marcoux, Mike","Sr","1433181",2014,"2","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433181"
"Nordgren, Tyler","Sr","1433175",2014,"7","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433175"
"Randel, Michael","So","1433182",2014,"20","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433182"
"Sadler, Sam","Jr","1433231",2014,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433231"
"Sands, Preston","Fr","1536240",2014,"17","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1536240"
"Santos, Sebastian","Sr","1433220",2014,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433220"
"Sheppard, Kellen","Fr","1536238",2014,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1536238"
"Spohn, Jack","So","1433228",2014,"11","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1433228"
"Torres, Anthony","Jr","1536236",2014,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30149&stats_player_seq=1536236"
