"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Andrews, Caleb","Jr","2499504",2023,"27","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2499504",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Armstrong, William","Jr","2499488",2023,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2499488",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Arndt, Tait","Jr","2499525",2023,"42","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2499525",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Berends, Steven","So",NA,2023,"12","P",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Boehmer, Cael","Sr","2331895",2023,"8","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2331895",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Bunkers, Jack","So","2678401",2023,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2678401",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Ciero, Joey","Sr","2328409",2023,"47","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2328409",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Conrad, Drew","Fr","2813884",2023,"13","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2813884",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Daddario, Holden","So",NA,2023,"29","P",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Day, Noah","Fr","2813882",2023,"20","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2813882",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Eybers, Aaron","Sr","2147573",2023,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2147573",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Funk, Conner","Fr",NA,2023,"44","OF",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Glaudel, Mason","Fr",NA,2023,"49","OF",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Grawe, Caleb","So",NA,2023,"26","P",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Gray, Keaton","Jr","2499502",2023,"1","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2499502",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Hansen, Max","Sr","2328413",2023,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2328413",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Hansen, Jayden","Fr",NA,2023,"33","1B",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Helm, Garrett","Jr","2499513",2023,"24","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2499513",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Jager, Devin","So",NA,2023,"46","OF",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Jagim, Tanner","Jr",NA,2023,"43","C",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Jurgensen, Eliot","So","2678486",2023,"25","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2678486",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"LaVeine, Dreyton","Jr","2678418",2023,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2678418",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Lund, Gavin","Jr","2487048",2023,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2487048",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Martin, Gage","Fr","2813851",2023,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2813851",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Mauro, Benny","Jr","2678441",2023,"37","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2678441",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Mauro, Leo","Jr",NA,2023,"35","OF",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Miller, Wyatt","So",NA,2023,"28","3B",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Newell, Malcolm","Sr","2328395",2023,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2328395",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Nicolino, Sam","Jr","2813894",2023,"7","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2813894",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Nin, Nicholas","Fr","2813881",2023,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2813881",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Oberbroeckling, Kyle","Sr","2147592",2023,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2147592",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Ortiz, Reid","Fr",NA,2023,"39","C",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Robinson, Andrew","Fr","2813883",2023,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2813883",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Sehr, Hunter","So","2678462",2023,"2","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2678462",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Slaymaker, Eli","So",NA,2023,"41","P",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Splitt, Jason","So","2678455",2023,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2678455",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Splitt, Nathan","So",NA,2023,"36","INF",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Spooner, Caleb","Fr",NA,2023,"50","P",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Stubitz, Carter","Jr","2499521",2023,"34","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2499521",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Sullivan, Wiley","So","2678433",2023,"32","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2678433",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Swiszcz, Peter","Jr",NA,2023,"22","P",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Thompson, Kyle","So","2678475",2023,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2678475",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Tobin, Aiden","Fr",NA,2023,"6","OF",NA,750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Walton, Zachary","Jr","2499522",2023,"17","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2499522",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
"Wesolowski, Zachary","Jr","2499523",2023,"3","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=750&stats_player_seq=2499523",750,"Wartburg","/team/750/16340",864,"American Rivers",3,2023,16340
