"name","class","player_id","season","number","position","player_url"
"Buckley, Trent","N/A","1670292",2015,"14","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1670292"
"Camac, L","N/A","1670293",2015,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1670293"
"Cassar, Kevin","Fr","1557890",2015,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1557890"
"Cavalieri, Victor","N/A","1666190",2015,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1666190"
"Clabaugh, Joel","N/A","1665331",2015,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1665331"
"Cornell, Seth","Fr","1556358",2015,"16","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556358"
"Duryea, Ethan","N/A","1665330",2015,"33","","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1665330"
"Flemington, Kyle","Fr","1556367",2015,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556367"
"Gilligan, J.","Fr","1556439",2015,"20","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556439"
"Gowing, Alexander","Fr","1556366",2015,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556366"
"Hodge, Bryan","Fr","1556364",2015,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556364"
"Hoffman, Tanner","Fr","1559682",2015,"35","PR","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1559682"
"Johnson, Tage","N/A","1665225",2015,"26","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1665225"
"Kerr, Michael","Fr","1556360",2015,"7","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556360"
"Kirkpatrick, Garret","Fr","1556438",2015,"22","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556438"
"Knapp, Michael","Fr","1556359",2015,"17","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556359"
"Knowlton, Jared","Fr","1557889",2015,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1557889"
"Langdon, Benjamin","Fr","1557233",2015,"21","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1557233"
"Leathersich, Tim","Fr","1556475",2015,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556475"
"McKay, Christopher","Fr","1556365",2015,"36","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556365"
"Monthie, Ned","Fr","1557234",2015,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1557234"
"Muise, C.","Fr","1556477",2015,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556477"
"Mullen, J","N/A","1670290",2015,"27","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1670290"
"Omdal, Jens","Fr","1556474",2015,"13","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556474"
"Parsons, Patrick","Fr","1556363",2015,"30","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556363"
"Rapan, Brett","Fr","1556361",2015,"8","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556361"
"Schmidt, Robert","Fr","1559797",2015,"10","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1559797"
"Sukhdeo, Enrico","Fr","1556357",2015,"6","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556357"
"Unverdorben,","Fr","1556437",2015,"11","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556437"
"Walker, Tommy","Fr","1556362",2015,"38","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30160&stats_player_seq=1556362"
