"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Baylis, Payton","Fr","2674480",2022,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674480",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Bentancourt, Jamil","So","2510476",2022,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2510476",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Butler, Jack","Fr","2674477",2022,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674477",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Daniels, Tyler","Jr","2126714",2022,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2126714",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Day, Albert","So",NA,2022,"30","C",NA,17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Dunn, Brandon","Sr","2312020",2022,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2312020",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Feltson, Tyler","Fr","2674396",2022,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674396",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Ford, Jermel","Fr","2674399",2022,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674399",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Green, Jamal","So","2510468",2022,"20","1b","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2510468",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Guzman, Austin","Fr","2674475",2022,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674475",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Holt, Jordan","Fr","2674482",2022,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674482",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Lewis, DJ","Jr","2674485",2022,"5","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674485",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Lopez-Molina, Diego","So","2307374",2022,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2307374",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Meadows, Andrew","Sr","2134535",2022,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2134535",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Palladino, Garrett","Fr","2515878",2022,"4","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2515878",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Pittman, Christopher","Sr","2312016",2022,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2312016",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Poston, Ryan","Fr","2674469",2022,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674469",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Puckett, Devin","Jr","2510479",2022,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2510479",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Smith, Khalil","Jr","2510461",2022,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2510461",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Sonnier, Ryan","Fr","2674402",2022,"27","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674402",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Tolbert, Ire","Fr","2674468",2022,"29","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674468",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Walker, Rodney","So","2674465",2022,"33","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674465",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
"Wright, Clayvonje","Fr","2674479",2022,"16","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=17&stats_player_seq=2674479",17,"Alcorn","/team/17/15860",916,"SWAC",1,2022,15860
