"name","class","player_id","season","number","position","player_url"
"Alread, Garrett","Fr","1771590",2016,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771590"
"Brizzell, Tim","Fr","1771586",2016,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771586"
"Brown, Sean","Fr","1771583",2016,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771583"
"Buckley, Trent","So","1670292",2016,"11","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1670292"
"Burnside, Aaron","Fr","1771585",2016,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771585"
"Cavalieri, Victor","So","1666190",2016,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1666190"
"Cornell, Lucas","Fr","1771584",2016,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771584"
"Duryea, Ethan","So","1665330",2016,"33","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1665330"
"Gilligan, J.","Jr","1556439",2016,"20","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1556439"
"Hayes, Jacob","Fr","1771588",2016,"16","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771588"
"Hodge, Bryan","Jr","1556364",2016,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1556364"
"Huntsman, Taylor","Fr","1771589",2016,"19","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771589"
"Johnson, Tage","So","1665225",2016,"26","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1665225"
"Kirkpatrick, Garret","Jr","1556438",2016,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1556438"
"Knapp, Michael","Sr","1556359",2016,"17","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1556359"
"Kopicky, John","So","1771593",2016,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771593"
"Langdon, Benjamin","Sr","1557233",2016,"21","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1557233"
"Leathersich, Tim","Sr","1556475",2016,"18","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1556475"
"Monthie, Ned","Jr","1557234",2016,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1557234"
"Omdal, Jens","Sr","1556474",2016,"13","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1556474"
"Parsons, Patrick","Sr","1556363",2016,"30","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1556363"
"Perkins, Everett","So","1771587",2016,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771587"
"Schmidt, Robert","Jr","1559797",2016,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1559797"
"VanPatten, Jacob","Fr","1771592",2016,"28","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771592"
"Welch, Christopher","Jr","1771582",2016,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771582"
"Zamites, John","Fr","1771591",2016,"27","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=30160&stats_player_seq=1771591"
