"name","class","player_id","season","number","position","player_url"
"Ayala, Michael","N/A","1559690",2014,"19","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559690"
"Boothman, Jared","N/A","1554463",2014,"26","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1554463"
"Brooks, Matthew","N/A","1559598",2014,"23","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559598"
"Camporese, Z.","N/A","1559325",2014,"18","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559325"
"Comenzo, James","N/A","1554462",2014,"32","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1554462"
"Crapser, D.","N/A",NA,2014,"10","RF",NA
"Diaz, Jordon","N/A","1554466",2014,"7","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1554466"
"Diaz, Nicholas","N/A","1554467",2014,"22","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1554467"
"Earle, Sylas","N/A","1559597",2014,"25","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559597"
"Gacesa, J.","N/A","1559673",2014,"9","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559673"
"Hadinger, J.","N/A","1559324",2014,"28","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559324"
"Harris, L.","N/A","1559595",2014,"22","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559595"
"Hazzard, T.","N/A","1559323",2014,"13","CF/RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559323"
"Knechel, A.","N/A","1559671",2014,"35","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559671"
"Koch, Bryce","N/A","1554464",2014,"4","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1554464"
"Logan, Tyler","N/A","1559672",2014,"18","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559672"
"Lopez, Jared","N/A","1554468",2014,"35","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1554468"
"Luna, Daniel","N/A","1559596",2014,"18","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559596"
"Manning, Jonathan","N/A","1559143",2014,"11","LF/P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559143"
"Martin, P.","N/A","1559151",2014,"9","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559151"
"McKenzie, Matthew","N/A","1554460",2014,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1554460"
"Muse, D.","N/A","1559142",2014,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559142"
"Reese, T.","N/A","1559144",2014,"25","3B/2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559144"
"SProfetto,","N/A","1559765",2014,"19","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1559765"
"Strohm, Josh","N/A","1554461",2014,"33","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1554461"
"Taylor, Jordan","N/A","1554465",2014,"15","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30166&stats_player_seq=1554465"
"Z.Barbieri,","N/A",NA,2014,"12","3B",NA
