"name","class","player_id","season","number","position","player_url"
"45,","N/A","1657767",2015,"0","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1657767"
"Bell, Matt","Jr","1434157",2015,"55","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1434157"
"Bilodeau, Julian","Jr","1651866",2015,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651866"
"Bravo, Jorge","Jr","1547874",2015,"3","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1547874"
"Calderone, Andrew","So","1651869",2015,"18","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651869"
"Cota, Ryan","Sr","1529138",2015,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1529138"
"DiLandro, Phil","Jr","1434159",2015,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1434159"
"Dillon, Sam","Sr","1529131",2015,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1529131"
"Farrell, Chris","Sr","1529139",2015,"23","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1529139"
"Fry, Kevin","Fr","1651878",2015,"32","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651878"
"Hessney, Mac","So","1529133",2015,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1529133"
"Horner, Sean","So","1529137",2015,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1529137"
"Johnson, Ryan","Fr","1651875",2015,"28","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651875"
"Kane, Pat","Jr","1651865",2015,"6","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651865"
"Kopec, Casey","Jr","1651863",2015,"1","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651863"
"Paul, David","Fr","1651879",2015,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651879"
"Pettet, Robbie","Sr","1529141",2015,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1529141"
"Polaski, Kyle","Fr","1651872",2015,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651872"
"Rhodes, Hakeem","N/A","1658356",2015,"45","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1658356"
"Rivera, Peter","So","1651876",2015,"29","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651876"
"Russell, Eric","Jr","1542437",2015,"2","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1542437"
"Scheuer, Tyler","So","1529132",2015,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1529132"
"Silvestri, Kennie","Sr","1308963",2015,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1308963"
"Simon, Kyle","Fr","1651867",2015,"10","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651867"
"Summey, Jake","Fr","1651868",2015,"11","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651868"
"Turner, Josh","Jr","1651870",2015,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651870"
"Vazquez, Andres","Sr","1434149",2015,"13","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1434149"
"Vicinanza, Eddie","Fr","1651864",2015,"4","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651864"
"Visconti, Sean","So","1434148",2015,"17","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1434148"
"Walker, Brian","Sr","1308957",2015,"15","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1308957"
"Webb, Jason","Sr","1529127",2015,"5","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1529127"
"White, Logan","Jr","1651871",2015,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1651871"
"Winter, Murrell","Jr","1549505",2015,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30045&stats_player_seq=1549505"
