"name","class","player_id","season","number","position","player_url"
"Conklin, Ryan","Fr","1436346",2013,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436346"
"Crommett, Evan","Fr","1436344",2013,"8","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436344"
"Danz, Tom","So","1436349",2013,"13","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436349"
"Denitz, Sam","Jr","1436359",2013,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436359"
"Emel, Tyler","Fr","1436350",2013,"15","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436350"
"Flowers, Adam","Sr","1436351",2013,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436351"
"Garcia, Elliot","Fr","1436343",2013,"2","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436343"
"Kovalcik, Steve","Sr","1436347",2013,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436347"
"Medina, Andres","Sr","1436357",2013,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436357"
"Montecalvo, Alec","Fr","1436358",2013,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436358"
"Reece, Nolan","Sr","1436345",2013,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436345"
"Roberts, Cooper","Jr","1436348",2013,"11","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436348"
"Stegall, Dominic","Fr","1436361",2013,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436361"
"Stevens-Lubin, Leo","Fr","1436360",2013,"26","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=962&stats_player_seq=1436360"
