"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Alexander, Hayden","Jr","2668790",2023,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2668790",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Barta, Jared","So","2815949",2023,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2815949",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Barta, Michael","Jr","2681607",2023,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2681607",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Berger, Jakob","So","2815956",2023,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2815956",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Bonstrom, Cory","So","2815916",2023,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2815916",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Bumgarner, Dillion","So","2476628",2023,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2476628",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Burroughs, Damon","Jr","2668794",2023,"14","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2668794",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Canuteson, Cole","Jr","2668847",2023,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2668847",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Carson, Bristol","So","2815935",2023,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2815935",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Compton, Jordan","Sr","2129625",2023,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2129625",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Copeland, Kyler","So","2815938",2023,"17","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2815938",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Craddock, Colton","So","2668853",2023,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2668853",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Creed, Sam","Sr","2679718",2023,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2679718",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Cromer, Cameron","Jr","2347967",2023,"4","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2347967",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Davenport, Jacob","So","2668811",2023,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2668811",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Deeds, Charlie","So","2815933",2023,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2815933",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"French, Cameron","Jr","2668787",2023,"8","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2668787",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Hauch, Cameron","So","2815941",2023,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2815941",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Herd, Dylan","Jr","2327927",2023,"7","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2327927",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Hicks, Wilson","So","2815946",2023,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2815946",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Kroutil, Colby","Jr","2476645",2023,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2476645",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Langford, Coby","Jr","2476643",2023,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2476643",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Logsdon, Brody","So","2815961",2023,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2815961",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"McQuain, Blake","Sr","2500236",2023,"25","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2500236",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
"Miles, Matt","Jr","2476648",2023,"42","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1371&stats_player_seq=2476648",1371,"Southeastern Okla.","/team/1371/16340",30144,"GAC",2,2023,16340
